Observation,Plot_number,bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,psme,x,y
1101,4453,3.5,11.69999981,-3.633333206,1589,278,29,65.83124542,771,129,133,8.949999809,33.27137756,632.6028442,19.39999962,-7.5,26.89999962,-2.950000048,11.38333321,1,-121.1625,46.87083333
1102,2224,7.662499905,14.14999962,1.899999976,1709,262,53,49.99026871,724,191,191,7.891666412,35.87121201,506.3152161,20.5,-1.5,22,2.25,13.88333321,1,-122.2458333,48.65416667
1103,3666,0.779166639,10.19999981,-7.833333492,858,104,46,30.00954628,310,145,145,11.47500038,35.1993866,747.7434692,19.39999962,-13.19999981,32.59999847,-7.416666508,10.19999981,0,-120.2791667,48.82083333
1104,4624,8.420833588,17.01666641,-0.166666701,1031,190,10,79.10691833,546,55,55,12.79166698,38.76262665,700.0924072,28.20000076,-4.800000191,33,0.766666651,17.01666641,0,-121.4875,45.97916667
1105,3308,3.291666508,12.71666622,-5.716666698,1111,172,34,53.90116882,501,127,127,11.8166666,35.59236908,763.1151123,22.29999924,-10.89999962,33.19999695,-5.216666698,12.71666622,0,-120.6541667,48.3625
1106,1741,3.966666698,13.10000038,-4.416666508,1618,278,30,64.92114258,781,133,137,9.333333015,31.6384182,720.5532227,21.29999924,-8.199999809,29.5,-3.716666698,12.89999962,1,-120.9791667,47.3875
1107,2439,7.341666698,15.25,-0.183333382,1903,308,36,63.06321335,902,145,170,10.38333321,37.75757599,636.7097168,23.79999924,-3.700000048,27.5,0.333333284,15.14999962,1,-121.3125,47.9125
1108,3428,0.066666692,8.616666794,-6.949999809,1618,257,42,56.55513763,735,165,165,9.266666412,33.09523773,648.0717163,16.5,-11.5,28,-6.466666698,8.616666794,0,-120.7875,47.50416667
1109,4421,5.858333111,13.76666641,-1.283333302,1490,262,21,70.7348175,747,98,106,10.6833334,37.75029373,618.0204468,22.79999924,-5.5,28.29999924,-0.633333266,13.51666641,1,-121.5041667,46.09583333
1110,2674,5.508333206,14.11666679,-2.766666651,1237,196,37,58.09485245,576,129,129,11.23333359,36.71023941,698.5726929,23.10000038,-7.5,30.60000038,-2.299999952,14.11666679,1,-121.0041667,48.74583333
1111,2655,8.470833778,15.58333302,1.566666722,1900,291,48,55.58837128,839,174,195,9.608333588,37.82808685,575.6240234,23.29999924,-2.099999905,25.39999962,2.233333349,15.46666718,1,-121.7125,48.45416667
1112,3161,2.666666746,11.19999981,-5.066666603,1898,303,43,60.72612381,890,172,184,9.983333588,34.42528915,662.6987915,19.79999924,-9.199999809,29,-4.483333588,10.60000038,0,-121.1541667,48.07916667
1113,1137,7.237500191,14.26666641,1.100000024,2127,344,35,63.23667908,1002,159,176,10.74166679,41.47361374,542.993103,23.20000076,-2.700000048,25.90000153,1.583333373,14,1,-121.9708333,46.34583333
1114,361,6.724999905,14.39999962,-0.300000042,1942,305,39,59.37140274,890,166,178,8.800000191,34.78260803,607.6201782,21.89999962,-3.400000095,25.29999924,0.166666642,14.25,1,-121.5458333,47.17083333
1115,1747,5.800000191,14.86666679,-3.200000048,855,158,15,70.91468811,440,69,69,10.88333321,34.55026627,742.6671753,23.89999962,-7.599999905,31.5,-2.516666651,14.86666679,1,-120.7291667,47.25416667
1116,263,6.987499714,14.33333302,0.383333325,2324,381,34,64.76579285,1098,166,180,10.59166622,39.37422562,570.1559448,23.29999924,-3.599999905,26.89999962,1.050000072,13.94999981,1,-122.0458333,45.97916667
1117,3444,2.25,11.21666622,-6.316666603,612,70,36,24.49050522,199,120,152,11.8166666,36.58410645,727.7143555,20.39999962,-11.89999962,32.29999924,-5.916666508,8.216666222,0,-119.8625,48.8875
1118,49,9.137499809,15.5,3.516666651,2304,366,36,62.24874115,1066,176,185,10.95833302,44.5460701,495.3516846,24.10000038,-0.5,24.60000038,3.833333492,15.26666641,1,-122.5791667,46.12916667
1119,2057,6.029166698,15.58333397,-3.483333349,993,183,16,73.34585571,519,73,73,11.625,35.44207382,781.4306641,25,-7.800000191,32.79999924,-2.766666651,15.58333397,1,-120.7541667,47.55416667
1120,48,7.441666603,14.11666679,1.866666675,2665,425,43,62.07679749,1230,201,214,10.44999981,42.65306091,507.493103,22.60000038,-1.899999976,24.5,2.299999952,13.75,1,-122.4291667,46.12916667
1121,610,5.716666698,13.03333282,-0.483333349,2364,385,38,63.19977951,1109,175,190,9.899999619,38.52140045,559.8227539,21.29999924,-4.400000095,25.69999886,-0.033333343,12.71666622,1,-121.9625,46.2875
1122,1081,5.133333206,13.34999943,-2.583333254,1942,327,34,62.74510193,914,155,171,7.866666317,30.14048576,655.4191284,20.39999962,-5.699999809,26.09999847,-1.949999928,13.13333321,1,-121.3375,47.19583333
1123,3220,1.558333278,10.55000019,-6.983333588,776,97,41,31.15038681,287,139,139,11.53333282,36.15464783,725.6339722,19.60000038,-12.30000019,31.90000153,-6.5,10.55000019,0,-120.4208333,48.97916667
1124,2286,2.183333397,11.64999962,-6.733333111,1011,142,42,43.05052185,418,139,139,11.35000038,34.70948029,762.1480713,20.79999924,-11.89999962,32.69999695,-6.25,11.64999962,1,-120.6208333,48.6875
1125,1369,7.454166412,14.4333334,1.233333349,2424,395,36,64.16639709,1140,175,190,10.45833302,40.53617477,544.4282227,23.10000038,-2.700000048,25.80000114,1.700000048,14.19999981,0,-122.1125,46.00416667
1126,2316,5.345833302,12.60000038,-0.866666734,2219,333,55,54.97940063,977,210,230,8.541666985,35.15089035,558.9456787,19.79999924,-4.5,24.29999924,-0.5,12.28333282,1,-121.7791667,48.3125
1127,4432,6.108333111,14.80000019,-2.283333302,850,165,13,76.3272171,452,59,59,10.41666698,34.95525742,701.8120728,23.60000038,-6.199999809,29.79999924,-1.549999952,14.78333282,1,-121.0625,46.85416667
1128,8,6.795833588,14.83333397,-0.866666675,1583,267,26,66.22201538,767,116,130,9.458333015,35.03086472,647.7634888,22.70000076,-4.300000191,27,-0.333333343,14.73333359,1,-121.3708333,47.17916667
1129,1923,7.675000191,14.71666718,1.049999952,1728,270,55,49.82555389,732,197,197,8.216666222,34.37935638,564.0941772,21.60000038,-2.299999952,23.89999962,1.5,14.58333302,1,-121.9541667,48.90416667
1130,3096,2.283333302,11.05000019,-5.866666794,1084,151,46,42.46741867,446,153,153,10.9333334,35.61346436,700.215332,19.79999924,-10.89999962,30.69999886,-5.433333397,11.05000019,0,-120.8125,48.8375
1131,2711,3.291666746,12.25,-5.150000095,1116,183,28,59.10808182,522,112,112,11.05000019,35.30351639,719.3900146,21.29999924,-10,31.29999924,-4.616666794,12.25,1,-120.5541667,47.87083333
1132,4434,5.045833111,13.46666622,-2.816666603,1338,245,21,70.58034515,673,96,101,9.058333397,32.70156479,669.5910034,21.29999924,-6.400000095,27.69999886,-2.183333397,13.3166666,1,-121.2041667,46.95416667
1133,2529,3.741666794,13.63333321,-5.866666794,886,132,36,47.1898613,383,121,126,11.98333359,34.93683243,802.6938477,23.10000038,-11.19999981,34.29999924,-5.366666794,13.41666698,1,-120.5791667,48.6625
1134,168,7.237500191,14.51666641,0.51666671,2069,343,29,66.18649292,991,143,158,10.99166679,40.41053772,576.4196777,23.60000038,-3.599999905,27.20000076,1.083333373,14.36666679,1,-121.8958333,46.04583333
1135,2127,7.054166794,15.60000038,-1.183333397,1228,204,35,62.49290848,593,119,119,10.74166679,35.80555725,692.2146606,24.39999962,-5.599999905,30,-0.616666675,15.60000038,1,-121.0208333,48.82916667
1136,321,10.53750038,18.16666603,2.883333445,1463,241,19,65.77397156,694,97,97,10.77499962,38.4821434,626.7162476,26.89999962,-1.100000024,28,3.516666651,18.16666603,1,-121.8125,45.74583333
1137,4152,4.679166794,14.4333334,-4.650000095,684,115,16,57.90639877,318,68,73,11.22500038,33.91238785,785.4629517,23.79999924,-9.300000191,33.09999847,-3.883333445,14.35000038,1,-120.3041667,47.1625
1138,1812,7.045833588,14.35000038,0.183333322,1752,278,54,51.66405106,754,193,193,8.408333778,34.04183578,582.8435669,21.5,-3.200000048,24.70000076,0.733333349,14.16666698,1,-121.8041667,48.89583333
1139,4533,5.754166603,14.3166666,-1.916666746,643,107,12,62.76080322,307,54,54,11.35833359,37.36293793,664.7605591,24.10000038,-6.300000191,30.40000153,-1.100000024,14.3166666,0,-120.5125,45.9875
1140,588,4.870833397,12.36666679,-1.583333254,1933,326,30,65.74962616,930,141,151,9.608333588,36.95512772,575.5963745,20.5,-5.5,26,-1.016666651,12.01666641,1,-121.6458333,46.3125
1141,3659,3.429166555,12.6833334,-5.333333015,1335,204,38,53.76318359,597,147,148,11.32499981,35.06192017,745.2286377,21.89999962,-10.39999962,32.29999924,-4.916666508,12.59999943,0,-120.8791667,48.45416667
1142,1814,6.037499905,15.51666641,-3.133333206,680,111,22,55.25600433,313,81,86,12.52499962,36.62280655,766.2426758,25.29999924,-8.899999619,34.19999695,-2.566666603,15.36666679,1,-120.2375,48.0375
1143,1590,8.354166985,15.83333302,1.100000024,1850,293,51,55.39826584,819,177,193,9.175000191,35.56201553,603.2203979,23.5,-2.299999952,25.79999924,1.800000072,15.66666698,1,-121.5875,48.74583333
1144,2531,1.712500095,10.96666718,-6.933333397,747,94,39,31.11434555,274,130,152,11.72500038,35.85626984,744.7547607,20.20000076,-12.5,32.70000076,-6.533333302,10.91666698,1,-120.0541667,48.72083333
1145,4194,8.070833206,16.11666679,0.333333373,1338,235,15,73.5632782,679,79,89,11.6916666,38.7141304,644.9645996,26.29999924,-3.900000095,30.19999886,1.100000024,16,1,-121.6208333,45.8625
1146,3872,5.3125,15.1833334,-4.433333397,716,123,18,60.81393433,342,71,75,11.67500019,34.23753738,803.9706421,24.70000076,-9.399999619,34.09999847,-3.766666651,14.96666718,0,-120.3458333,47.6375
1147,3695,2.995833397,11.3166666,-4.416666508,1815,275,48,55.26838303,815,187,193,9.858333588,34.71244049,647.0543823,19.70000076,-8.699999809,28.40000153,-4,10.83333302,0,-121.2125,48.32916667
1148,1793,7.5,14.86666679,0.566666603,2029,320,41,61.90319443,946,158,188,10.05000019,38.35877991,592.0687866,23.10000038,-3.099999905,26.20000076,1.016666651,14.80000019,1,-121.4458333,48.1875
1149,1580,8.395833015,15.39999962,1.699999928,1652,256,55,48.71667862,694,192,192,8.441666603,35.02766418,564.053772,22.39999962,-1.700000048,24.10000038,2.183333397,15.39999962,1,-121.9125,48.89583333
1150,2098,7.195833206,17.76666641,-3.733333349,365,42,19,26.47354507,116,63,83,12.77499962,34.80926514,875.5737305,27.10000038,-9.600000381,36.70000076,-3.166666746,17.25,1,-119.7291667,48.52083333
1151,3505,5.787499905,13.73333359,-1.716666698,1654,264,53,51.83421326,716,184,188,8.858333588,33.17727661,633.7411499,21.39999962,-5.300000191,26.70000076,-1.116666675,13.4333334,0,-121.6125,48.99583333
1152,1506,5.699999809,12.73333359,-0.333333313,2146,326,55,54.33415604,940,208,224,8.366666794,35.45197678,544.0964355,19.70000076,-3.900000095,23.60000038,0.033333343,12.46666622,1,-121.9125,48.39583333
1153,3178,2.037499905,11,-6.266666889,1081,149,45,41.93867111,441,150,150,11.10833359,35.60363388,714.9988403,19.89999962,-11.30000019,31.20000076,-5.833333492,11,0,-120.7208333,48.75416667
1154,1804,8.524999619,15.10000038,2.483333349,1641,248,55,46.91978073,675,193,193,7.933333397,35.41666794,521.4598999,21.60000038,-0.800000012,22.39999962,2.866666555,15.10000038,1,-122.2375,48.85416667
1155,1132,5.441666603,13.03333282,-1.350000024,1668,284,25,66.69580078,810,118,127,10.38333321,38.31488419,591.7263794,21.79999924,-5.300000191,27.09999847,-0.76666671,12.76666641,1,-121.5708333,46.3375
1156,2579,7.354166508,17.89999962,-3.433333158,469,82,13,60.46261215,227,51,54,13.09166622,35.57518005,868.6757202,28.10000038,-8.699999809,36.79999924,-2.733333111,17.48333359,1,-120.2541667,47.8125
1157,3385,6.979166508,14.69999981,-0.216666698,2051,325,41,61.75919342,958,162,189,9.891666412,37.18671799,614.5562134,23,-3.599999905,26.60000038,0.316666663,14.51666641,0,-121.4208333,48.05416667
1158,208,6.816666603,13.85000038,0.833333313,2623,417,43,61.64941788,1209,199,212,10.5,41.17647171,539.0999756,22.5,-3,25.5,1.333333373,13.53333378,1,-122.2875,46.24583333
1159,802,6.324999809,14.11666679,-0.866666675,2061,331,38,61.06529999,954,165,184,8.216667175,32.6058197,617.6439819,21.20000076,-4,25.20000076,-0.349999994,13.89999962,1,-121.5041667,47.22916667
1160,4366,5.608333111,14.21666718,-2.633333206,1015,194,16,74.38728333,529,70,72,9.916666031,34.0778923,693.3051147,22.70000076,-6.400000095,29.10000038,-1.916666627,14.1833334,1,-121.0875,46.92083333
1161,877,4.958333492,12.39999962,-1.483333349,2114,350,31,64.77722931,1002,151,162,9.683333397,37.10089111,570.6409302,20.60000038,-5.5,26.10000038,-0.916666627,12,1,-121.7625,46.07083333
1162,3118,1.508333206,10.78333282,-6.983333111,948,127,46,37.7604599,373,146,167,11.05000019,34.63949585,740.8742676,19.60000038,-12.30000019,31.90000153,-6.599999905,10.76666641,0,-120.4125,48.70416667
1163,3562,1.491666675,10.58333302,-7,683,77,39,24.20020866,223,132,138,11.83333302,36.41025543,732.3493652,19.89999962,-12.60000038,32.5,-6.616666794,7.633333206,0,-119.9041667,48.92083333
1164,4160,6.387499809,16.25,-3.399999857,485,86,11,62.4164772,236,46,49,11.82499981,34.9852066,803.2607422,25.79999924,-8,33.79999924,-2.616666555,16.04999924,1,-120.4458333,47.17083333
1165,604,6.454166412,13.73333359,-0.016666651,2251,371,33,64.99227905,1068,160,174,10.22499943,38.73106003,566.7108154,22.29999924,-4.099999905,26.39999962,0.49999997,13.48333359,1,-121.9375,45.99583333
1166,326,8.949999809,15.85000038,2.516666651,2443,388,36,61.95970154,1119,179,194,11,42.14559555,546.3182373,24.79999924,-1.299999952,26.09999847,3.116666555,15.61666679,1,-122.2291667,45.82916667
1167,1469,3.850000143,11.51666641,-2.599999905,1934,318,33,62.27457428,903,153,157,9.199999809,35.79766846,580.6774902,19.29999924,-6.400000095,25.69999886,-1.966666698,10.9333334,0,-121.5125,46.50416667
1168,3158,3.916666508,11.64999962,-2.816666603,2047,314,51,57.52101135,933,198,208,9.099999428,34.73282623,601.8997803,19.29999924,-6.900000095,26.19999886,-2.466666698,11.34999943,0,-121.4125,48.22916667
1169,3386,2.987499952,11.26666737,-4.366666794,1650,247,57,50.17023468,714,198,198,9.391666412,33.78297424,644.3994141,19.20000076,-8.600000381,27.80000114,-3.916666746,11.26666737,0,-121.4125,48.75416667
1170,992,5.083333492,12.58333302,-1.466666698,2164,358,41,61.70036316,1011,178,192,8.149999619,33.40163803,582.0587769,19.60000038,-4.800000191,24.40000153,-1.01666677,12.3166666,1,-121.5541667,47.09583333
1171,3098,5,14.94999981,-4.716666698,776,124,22,54.10752869,350,86,90,12.25,35.20114899,807.1386108,24.79999924,-10,34.79999924,-4.099999905,14.75,0,-120.2875,47.84583333
1172,429,5.025000095,12.39999962,-1.233333349,2134,352,34,63.80704498,1007,157,167,9.533332825,37.38562012,562.5732422,20.39999962,-5.099999905,25.5,-0.716666639,11.98333359,1,-121.7625,46.27083333
1173,995,10.07083321,16.41666603,4.199999809,1307,202,22,60.80566788,600,105,110,10.82499981,44.18367386,502.7671509,24.70000076,0.200000003,24.5,4.583333492,16.25,1,-122.7625,46.8125
1174,1452,3.783333302,11.96666622,-3.466666698,1775,304,31,64.53260803,847,139,147,8.533332825,32.32323074,634.2545166,19.39999962,-7,26.39999962,-2.816666603,11.58333302,0,-121.3041667,46.97083333
1175,385,8.279166222,14.46666718,3.049999952,2456,387,42,61.30813217,1131,193,209,10.64166641,44.71288681,473.7685242,22.79999924,-1,23.79999924,3.366666794,14.19999981,1,-122.5708333,46.29583333
1176,3404,3.008333206,11.86666679,-5.150000095,1230,199,33,58.59783936,573,128,128,10.75,34.90259552,706.7236938,20.70000076,-10.10000038,30.80000114,-4.75,11.86666679,0,-120.6458333,48.0375
1177,2015,5.183333397,12.94999981,-1.883333325,2440,387,47,58.85990143,1109,207,226,7.550000191,30.56680107,611.5491943,19.70000076,-5,24.70000076,-1.350000024,12.65000057,1,-121.5125,47.42083333
1178,4139,6.449999809,15.51666641,-2.316666603,669,129,11,75.34362793,356,48,50,11.28333282,35.93418121,731.2567139,24.89999962,-6.5,31.39999962,-1.516666651,15.48333359,1,-120.9458333,46.72916667
1179,3225,2.091666698,11.80000019,-7.166666508,691,83,37,27.54771423,241,127,152,12.03333378,35.49655914,785.1920166,21.20000076,-12.69999981,33.90000153,-6.733333111,8.400000572,0,-120.0125,48.79583333
1180,1902,8.079166412,14.85000038,1.850000143,1946,290,50,52.71774673,834,184,211,9.241666794,38.34716415,536.8149414,22.20000076,-1.899999976,24.10000038,2.283333302,14.6833334,1,-121.8708333,48.3125
1181,1646,4.125,13.9333334,-5.599999905,593,83,29,37.6855545,234,94,110,12.55000019,35.95988464,801.6134033,23.60000038,-11.30000019,34.90000153,-5.050000191,13.69999981,1,-120.0791667,48.52083333
1182,1454,2.762500048,10.73333359,-3.75,2159,354,40,61.0860672,1000,182,182,8.291666985,32.51633835,597.2974243,18,-7.5,25.5,-3.166666508,10.10000038,0,-121.4875,46.90416667
1183,611,5.241666794,12.71666622,-1.199999928,2030,337,31,64.69631195,965,147,158,9.783333778,37.34096909,573.7351074,21,-5.199999809,26.20000076,-0.683333278,12.35000038,1,-121.7208333,46.2375
1184,4240,5.650000095,14.11666679,-2.283333302,979,186,15,75.43782806,516,66,67,10.38333321,35.43799973,671.8664551,22.89999962,-6.400000095,29.29999924,-1.516666651,13.94999981,1,-121.1708333,46.62083333
1185,71,8.25,14.78333378,2.733333349,2117,318,42,57.18576431,947,183,194,10.46666718,43.0727005,500.5860291,23.20000076,-1.100000024,24.30000114,3.083333254,14.51666641,1,-122.2541667,46.65416667
1186,3263,7.083333492,14.40000057,0.399999976,2137,318,49,55.55617523,937,186,215,9.333333969,37.0370369,573.7371216,22.10000038,-3.099999905,25.20000076,0.966666639,14.0666666,0,-121.7041667,48.1375
1187,2006,2.625,12.08333302,-6.216666698,925,134,38,45.08909988,389,125,125,11.5,35.06097794,759.5438232,21.39999962,-11.39999962,32.79999924,-5.733333111,12.08333302,1,-120.4041667,48.42916667
1188,4277,9.545833588,17.51666641,1.616666675,1206,211,14,72.78951263,609,72,72,11.35833359,38.63378906,650.9833984,26.89999962,-2.5,29.39999962,2.349999905,17.51666641,1,-121.6375,45.7625
1189,3623,5.016666412,12.6833334,-1.833333373,2121,325,48,58.77905655,970,189,208,9.433333397,35.73232269,602.7789307,20.60000038,-5.800000191,26.40000153,-1.483333349,12.44999981,0,-121.4125,48.19583333
1190,2259,4.612500191,14.0666666,-4.549999714,897,150,24,59.64979935,424,94,96,11.77499962,35.46686554,766.6251831,23.5,-9.699999809,33.20000076,-4.016666412,13.91666698,1,-120.4375,47.92083333
1191,4309,10.78333282,18.94999886,2.450000048,968,170,11,72.39724731,489,57,57,10.66666698,37.1660881,670.4521484,27.29999924,-1.399999976,28.69999886,3.216666698,18.94999886,1,-121.6291667,45.7125
1192,2405,6.575000286,16.91666603,-4.166666508,463,81,17,55.47924805,216,57,64,13.25,36.00543594,859.8956299,27.10000038,-9.699999809,36.79999924,-3.450000048,16.54999924,1,-120.2041667,48.20416667
1193,4072,4.987500191,13.25,-2.583333254,1268,225,19,70.48369598,637,85,93,10.47500038,36.12068939,649.9794922,22.20000076,-6.800000191,29,-1.833333373,13.05000019,1,-121.2708333,46.3375
1194,911,8.004166603,14.83333302,2.066666603,2539,405,38,62.13716507,1169,187,203,10.72500038,42.2244072,525.7179565,23.60000038,-1.799999952,25.39999962,2.583333254,14.4333334,1,-122.2541667,45.8375
1195,1745,4.304166794,12.85000038,-3.650000095,2001,337,36,63.00706482,947,164,179,8.208333015,30.17769623,677.6546021,20.20000076,-7,27.20000076,-2.950000048,12.61666679,1,-121.2208333,47.34583333
1196,2394,5.529166698,15.61666679,-4.766666889,601,103,21,56.63455963,282,73,80,12.97500038,36.14205933,833.3433838,25.60000038,-10.30000019,35.90000153,-4.150000095,15.30000019,1,-120.3125,48.32916667
